idH,idI,rep,val,time
GRASP_RG_TS,C1p13k37L180R144_1,0,1,3.3446924686431885
GRASP_RG_VND,C1p13k37L180R144_1,0,1,3.3433279991149902
GRASP_RG_VND2,C1p13k37L180R144_1,0,1,3.337869644165039
ANT_TS,C1p13k37L180R144_1,0,1,3.334413766860962
ANT_VND,C1p13k37L180R144_1,0,1,3.3352010250091557
ANT_VND2,C1p13k37L180R144_1,0,1,3.3334882259368896
ANT2_TS,C1p13k37L180R144_1,0,1,3.335122346878052
ANT2_VND,C1p13k37L180R144_1,0,1,3.3346621990203857
ANT2_VND2,C1p13k37L180R144_1,0,1,3.334225654602051
KIEst,C1p13k37L180R144_1,2,1,0.0020043849945068
GRASP_RG_TS,C1p13k37L180R144_1,1,1,3.3477582931518555
GRASP_RG_VND,C1p13k37L180R144_1,1,1,3.3352458477020264
GRASP_RG_VND2,C1p13k37L180R144_1,1,1,3.333719491958618
ANT_TS,C1p13k37L180R144_1,1,1,3.333725452423096
ANT_VND,C1p13k37L180R144_1,1,1,3.333714246749878
ANT_VND2,C1p13k37L180R144_1,1,1,3.334857940673828
ANT2_TS,C1p13k37L180R144_1,1,1,3.335211038589477
ANT2_VND,C1p13k37L180R144_1,1,1,3.3352017402648926
ANT2_VND2,C1p13k37L180R144_1,1,1,3.3334734439849854
KIEst,C1p13k37L180R144_1,3,1,0.0040082931518554
GRASP_RG_TS,C1p13k37L180R144_1,2,1,3.3374722003936768
GRASP_RG_VND,C1p13k37L180R144_1,2,1,3.339638948440552
GRASP_RG_VND2,C1p13k37L180R144_1,2,1,3.3359007835388184
ANT_TS,C1p13k37L180R144_1,2,1,3.336878776550293
ANT_VND,C1p13k37L180R144_1,2,1,3.334869623184204
ANT_VND2,C1p13k37L180R144_1,2,1,3.335137128829956
ANT2_TS,C1p13k37L180R144_1,2,1,3.3337326049804688
ANT2_VND,C1p13k37L180R144_1,2,1,3.3336400985717773
ANT2_VND2,C1p13k37L180R144_1,2,1,3.333640813827514
KIEst,C1p13k37L180R144_1,4,1,0.0057535171508789
GRASP_RG_TS,C1p13k37L180R144_1,3,1,3.341442346572876
GRASP_RG_VND,C1p13k37L180R144_1,3,1,3.339438199996948
GRASP_RG_VND2,C1p13k37L180R144_1,3,1,3.334646463394165
ANT_TS,C1p13k37L180R144_1,3,1,3.334843397140503
ANT_VND,C1p13k37L180R144_1,3,1,3.3343636989593506
ANT_VND2,C1p13k37L180R144_1,3,1,3.3343758583068848
ANT2_TS,C1p13k37L180R144_1,3,1,3.334380626678467
ANT2_VND,C1p13k37L180R144_1,3,1,3.3343780040740967
ANT2_VND2,C1p13k37L180R144_1,3,1,3.3343842029571533
KIEst,C1p13k37L180R144_1,5,1,0.0057575702667236
GRASP_RG_TS,C1p13k37L180R144_1,4,1,3.3383915424346924
GRASP_RG_VND,C1p13k37L180R144_1,4,1,3.3366286754608154
GRASP_RG_VND2,C1p13k37L180R144_1,4,1,3.3423893451690674
ANT_TS,C1p13k37L180R144_1,4,1,3.3351848125457764
ANT_VND,C1p13k37L180R144_1,4,1,3.335324764251709
ANT_VND2,C1p13k37L180R144_1,4,1,3.334347724914551
ANT2_TS,C1p13k37L180R144_1,4,1,3.3343310356140137
ANT2_VND,C1p13k37L180R144_1,4,1,3.334068298339844
ANT2_VND2,C1p13k37L180R144_1,4,1,3.3334386348724365
KIEst,C1p13k37L180R144_1,6,1,0.0040981769561767
GRASP_RG_TS,C1p13k37L180R144_1,5,1,3.34253478050232
GRASP_RG_VND,C1p13k37L180R144_1,5,1,3.3405308723449707
GRASP_RG_VND2,C1p13k37L180R144_1,5,1,3.33423376083374
ANT_TS,C1p13k37L180R144_1,5,1,3.334489107131958
ANT_VND,C1p13k37L180R144_1,5,1,3.3345184326171875
ANT_VND2,C1p13k37L180R144_1,5,1,3.3344898223876958
ANT2_TS,C1p13k37L180R144_1,5,1,3.3341355323791504
ANT2_VND,C1p13k37L180R144_1,5,1,3.334159135818481
ANT2_VND2,C1p13k37L180R144_1,5,1,3.3341662883758545
KIEst,C1p13k37L180R144_1,7,1,0.0040085315704345
GRASP_RG_TS,C1p13k37L180R144_1,6,1,3.335978984832764
GRASP_RG_VND,C1p13k37L180R144_1,6,1,3.341760873794556
GRASP_RG_VND2,C1p13k37L180R144_1,6,1,3.335748672485352
ANT_TS,C1p13k37L180R144_1,6,1,3.3341269493103027
ANT_VND,C1p13k37L180R144_1,6,1,3.333873748779297
ANT_VND2,C1p13k37L180R144_1,6,1,3.333596706390381
ANT2_TS,C1p13k37L180R144_1,6,1,3.334951400756836
ANT2_VND,C1p13k37L180R144_1,6,1,3.3342185020446777
ANT2_VND2,C1p13k37L180R144_1,6,1,3.3342111110687256
KIEst,C1p13k37L180R144_1,8,1,0.0060162544250488
GRASP_RG_TS,C1p13k37L180R144_1,7,1,3.3342056274414062
GRASP_RG_VND,C1p13k37L180R144_1,7,1,3.34196138381958
GRASP_RG_VND2,C1p13k37L180R144_1,7,1,3.342195510864258
ANT_TS,C1p13k37L180R144_1,7,1,3.3341901302337646
ANT_VND,C1p13k37L180R144_1,7,1,3.33385705947876
ANT_VND2,C1p13k37L180R144_1,7,1,3.3338489532470703
ANT2_TS,C1p13k37L180R144_1,7,1,3.3341360092163086
ANT2_VND,C1p13k37L180R144_1,7,1,3.3341543674468994
ANT2_VND2,C1p13k37L180R144_1,7,1,3.3347883224487305
KIEst,C1p13k37L180R144_1,9,1,0.0040094852447509
GRASP_RG_TS,C1p13k37L180R144_1,8,1,3.334775447845459
GRASP_RG_VND,C1p13k37L180R144_1,8,1,3.341912746429444
GRASP_RG_VND2,C1p13k37L180R144_1,8,1,3.33923864364624
ANT_TS,C1p13k37L180R144_1,8,1,3.3352391719818115
ANT_VND,C1p13k37L180R144_1,8,1,3.3349950313568115
ANT_VND2,C1p13k37L180R144_1,8,1,3.3335423469543457
ANT2_TS,C1p13k37L180R144_1,8,1,3.3355486392974854
ANT2_VND,C1p13k37L180R144_1,8,1,3.333535671234131
ANT2_VND2,C1p13k37L180R144_1,8,1,3.3347835540771484
KIEst,C9p89k49L60R75_0,0,6,0.0255353450775146
GRASP_RG_TS,C1p13k37L180R144_1,9,1,3.341386556625366
GRASP_RG_VND,C1p13k37L180R144_1,9,1,3.3353805541992188
GRASP_RG_VND2,C1p13k37L180R144_1,9,1,3.3382701873779297
ANT_TS,C1p13k37L180R144_1,9,1,3.336934804916382
ANT_VND,C1p13k37L180R144_1,9,1,3.3349292278289795
ANT_VND2,C1p13k37L180R144_1,9,1,3.333412408828736
ANT2_TS,C1p13k37L180R144_1,9,1,3.333621025085449
ANT2_VND,C1p13k37L180R144_1,9,1,3.333615064620972
ANT2_VND2,C1p13k37L180R144_1,9,1,3.3336238861083984
KIEst,C9p89k49L60R75_0,1,6,0.0255250930786132
GRASP_RG_TS,C9p89k49L60R75_0,0,7,2.0010287761688232
GRASP_RG_VND,C9p89k49L60R75_0,0,7,2.0007035732269287
GRASP_RG_VND2,C9p89k49L60R75_0,0,7,2.002701759338379
ANT_TS,C9p89k49L60R75_0,0,7,2.000690698623657
ANT_VND,C9p89k49L60R75_0,0,7,2.0006909370422363
ANT_VND2,C9p89k49L60R75_0,0,7,2.000413179397583
ANT2_TS,C9p89k49L60R75_0,0,7,2.0006866455078125
ANT2_VND,C9p89k49L60R75_0,0,7,2.00014591217041
ANT2_VND2,C9p89k49L60R75_0,0,7,2.001887321472168
KIEst,C9p89k49L60R75_0,2,6,0.0278074741363525
GRASP_RG_TS,C9p89k49L60R75_0,1,7,2.002187490463257
GRASP_RG_VND,C9p89k49L60R75_0,1,7,2.002657413482666
GRASP_RG_VND2,C9p89k49L60R75_0,1,7,2.007432222366333
ANT_TS,C9p89k49L60R75_0,1,7,2.0014240741729736
ANT_VND,C9p89k49L60R75_0,1,7,2.001418113708496
ANT_VND2,C9p89k49L60R75_0,1,7,2.0014126300811768
ANT2_TS,C9p89k49L60R75_0,1,7,2.0016815662384038
ANT2_VND,C9p89k49L60R75_0,1,7,2.001428365707397
ANT2_VND2,C9p89k49L60R75_0,1,7,2.0017590522766118
KIEst,C9p89k49L60R75_0,3,6,0.0275406837463378
GRASP_RG_TS,C9p89k49L60R75_0,2,7,2.0014920234680176
GRASP_RG_VND,C9p89k49L60R75_0,2,7,2.002040386199951
GRASP_RG_VND2,C9p89k49L60R75_0,2,7,2.0014305114746094
ANT_TS,C9p89k49L60R75_0,2,7,2.00172758102417
ANT_VND,C9p89k49L60R75_0,2,7,2.000194311141968
ANT_VND2,C9p89k49L60R75_0,2,7,2.000645160675049
ANT2_TS,C9p89k49L60R75_0,2,7,2.00011682510376
ANT2_VND,C9p89k49L60R75_0,2,7,2.000802993774414
ANT2_VND2,C9p89k49L60R75_0,2,7,2.000929117202759
KIEst,C9p89k49L60R75_0,4,6,0.0270183086395263
GRASP_RG_TS,C9p89k49L60R75_0,3,7,2.000997543334961
GRASP_RG_VND,C9p89k49L60R75_0,3,7,2.0059471130371094
GRASP_RG_VND2,C9p89k49L60R75_0,3,7,2.001641273498535
ANT_TS,C9p89k49L60R75_0,3,7,2.001504421234131
ANT_VND,C9p89k49L60R75_0,3,7,2.000417709350586
ANT_VND2,C9p89k49L60R75_0,3,7,2.0010294914245605
ANT2_TS,C9p89k49L60R75_0,3,7,2.0010547637939453
ANT2_VND,C9p89k49L60R75_0,3,7,2.002774715423584
ANT2_VND2,C9p89k49L60R75_0,3,7,2.0011682510375977
KIEst,C9p89k49L60R75_0,5,6,0.0339927673339843
GRASP_RG_TS,C9p89k49L60R75_0,4,7,2.000486135482788
GRASP_RG_VND,C9p89k49L60R75_0,4,7,2.0003321170806885
GRASP_RG_VND2,C9p89k49L60R75_0,4,7,2.0022473335266118
ANT_TS,C9p89k49L60R75_0,4,7,2.0006988048553467
ANT_VND,C9p89k49L60R75_0,4,7,2.0001230239868164
ANT_VND2,C9p89k49L60R75_0,4,7,2.00110411643982
ANT2_TS,C9p89k49L60R75_0,4,7,2.001178026199341
ANT2_VND,C9p89k49L60R75_0,4,7,2.000783443450928
ANT2_VND2,C9p89k49L60R75_0,4,7,2.0017290115356445
KIEst,C9p89k49L60R75_0,6,6,0.0279855728149414
GRASP_RG_TS,C9p89k49L60R75_0,5,7,2.0024585723876958
GRASP_RG_VND,C9p89k49L60R75_0,5,7,2.0011987686157227
GRASP_RG_VND2,C9p89k49L60R75_0,5,7,2.000160217285156
ANT_TS,C9p89k49L60R75_0,5,7,2.0019776821136475
ANT_VND,C9p89k49L60R75_0,5,7,2.0003662109375
ANT_VND2,C9p89k49L60R75_0,5,7,2.0005600452423096
ANT2_TS,C9p89k49L60R75_0,5,7,2.0009751319885254
ANT2_VND,C9p89k49L60R75_0,5,7,2.001260280609131
ANT2_VND2,C9p89k49L60R75_0,5,7,2.000652313232422
KIEst,C9p89k49L60R75_0,7,6,0.0270063877105712
GRASP_RG_TS,C9p89k49L60R75_0,6,7,2.0002224445343018
GRASP_RG_VND,C9p89k49L60R75_0,6,7,2.0048012733459477
GRASP_RG_VND2,C9p89k49L60R75_0,6,7,2.0009326934814453
ANT_TS,C9p89k49L60R75_0,6,7,2.000701427459717
ANT_VND,C9p89k49L60R75_0,6,7,2.000365972518921
ANT_VND2,C9p89k49L60R75_0,6,7,2.000810384750366
ANT2_TS,C9p89k49L60R75_0,6,7,2.0012526512146
ANT2_VND,C9p89k49L60R75_0,6,7,2.0006463527679443
ANT2_VND2,C9p89k49L60R75_0,6,7,2.000438690185547
KIEst,C9p89k49L60R75_0,8,6,0.0271458625793457
GRASP_RG_TS,C9p89k49L60R75_0,7,7,2.000091075897217
GRASP_RG_VND,C9p89k49L60R75_0,7,7,2.002315044403076
GRASP_RG_VND2,C9p89k49L60R75_0,7,7,2.0025763511657715
ANT_TS,C9p89k49L60R75_0,7,7,2.0014760494232178
ANT_VND,C9p89k49L60R75_0,7,7,2.00072717666626
ANT_VND2,C9p89k49L60R75_0,7,7,2.000156879425049
ANT2_TS,C9p89k49L60R75_0,7,7,2.0007131099700928
ANT2_VND,C9p89k49L60R75_0,7,7,2.0019986629486084
ANT2_VND2,C9p89k49L60R75_0,7,7,2.000295639038086
KIEst,C9p89k49L60R75_0,9,6,0.0260004997253417
GRASP_RG_TS,C9p89k49L60R75_0,8,7,2.003381729125977
GRASP_RG_VND,C9p89k49L60R75_0,8,7,2.002854347229004
GRASP_RG_VND2,C9p89k49L60R75_0,8,7,2.004411458969116
ANT_TS,C9p89k49L60R75_0,8,7,2.000443696975708
ANT_VND,C9p89k49L60R75_0,8,7,2.0013248920440674
ANT_VND2,C9p89k49L60R75_0,8,7,2.000514507293701
ANT2_TS,C9p89k49L60R75_0,8,7,2.0006911754608154
ANT2_VND,C9p89k49L60R75_0,8,7,2.0008435249328613
ANT2_VND2,C9p89k49L60R75_0,8,7,2.0020010471343994
KIEst,C8p78k47L80R80_1,0,4,0.0390124320983886
GRASP_RG_TS,C9p89k49L60R75_0,9,7,2.004555940628052
GRASP_RG_VND,C9p89k49L60R75_0,9,7,2.0045323371887207
GRASP_RG_VND2,C9p89k49L60R75_0,9,7,2.0045764446258545
ANT_TS,C9p89k49L60R75_0,9,7,2.00178861618042
ANT_VND,C9p89k49L60R75_0,9,7,2.0005035400390625
ANT_VND2,C9p89k49L60R75_0,9,7,2.0009419918060303
ANT2_TS,C9p89k49L60R75_0,9,7,2.0016093254089355
ANT2_VND,C9p89k49L60R75_0,9,7,2.0007565021514893
ANT2_VND2,C9p89k49L60R75_0,9,7,2.0004053115844727
KIEst,C8p78k47L80R80_1,1,4,0.039508581161499
GRASP_RG_TS,C8p78k47L80R80_1,0,4,2.6672961711883545
GRASP_RG_VND,C8p78k47L80R80_1,0,4,2.6755692958831787
GRASP_RG_VND2,C8p78k47L80R80_1,0,4,2.667952060699463
ANT_TS,C8p78k47L80R80_1,0,4,2.6679165363311768
ANT_VND,C8p78k47L80R80_1,0,4,2.667253255844116
ANT_VND2,C8p78k47L80R80_1,0,4,2.668527603149414
ANT2_TS,C8p78k47L80R80_1,0,4,2.6681389808654785
ANT2_VND,C8p78k47L80R80_1,0,4,2.6674954891204834
ANT2_VND2,C8p78k47L80R80_1,0,4,2.667316198348999
KIEst,C8p78k47L80R80_1,2,4,0.0366861820220947
GRASP_RG_TS,C8p78k47L80R80_1,1,4,2.670115232467652
GRASP_RG_VND,C8p78k47L80R80_1,1,4,2.6686997413635254
GRASP_RG_VND2,C8p78k47L80R80_1,1,4,2.66825270652771
ANT_TS,C8p78k47L80R80_1,1,4,2.66809344291687
ANT_VND,C8p78k47L80R80_1,1,4,2.667025566101074
ANT_VND2,C8p78k47L80R80_1,1,4,2.668492555618286
ANT2_TS,C8p78k47L80R80_1,1,4,2.66848373413086
ANT2_VND,C8p78k47L80R80_1,1,4,2.667506694793701
ANT2_VND2,C8p78k47L80R80_1,1,4,2.6683735847473145
KIEst,C8p78k47L80R80_1,3,4,0.0407242774963378
GRASP_RG_TS,C8p78k47L80R80_1,2,4,2.6753835678100586
GRASP_RG_VND,C8p78k47L80R80_1,2,4,2.671356201171875
GRASP_RG_VND2,C8p78k47L80R80_1,2,4,2.6711137294769287
ANT_TS,C8p78k47L80R80_1,2,4,2.6680221557617188
ANT_VND,C8p78k47L80R80_1,2,4,2.6678626537323
ANT_VND2,C8p78k47L80R80_1,2,4,2.6682229042053223
ANT2_TS,C8p78k47L80R80_1,2,4,2.6675446033477783
ANT2_VND,C8p78k47L80R80_1,2,4,2.6685779094696045
ANT2_VND2,C8p78k47L80R80_1,2,4,2.668263435363769
KIEst,C8p78k47L80R80_1,4,4,0.0441102981567382
GRASP_RG_TS,C8p78k47L80R80_1,3,4,2.667722463607788
GRASP_RG_VND,C8p78k47L80R80_1,3,4,2.671905279159546
GRASP_RG_VND2,C8p78k47L80R80_1,3,4,2.6711153984069824
ANT_TS,C8p78k47L80R80_1,3,4,2.6673736572265625
ANT_VND,C8p78k47L80R80_1,3,4,2.668097257614136
ANT_VND2,C8p78k47L80R80_1,3,4,2.668203830718994
ANT2_TS,C8p78k47L80R80_1,3,4,2.667898416519165
ANT2_VND,C8p78k47L80R80_1,3,4,2.6675667762756348
ANT2_VND2,C8p78k47L80R80_1,3,4,2.6678507328033447
KIEst,C8p78k47L80R80_1,5,4,0.0330009460449218
GRASP_RG_TS,C8p78k47L80R80_1,4,4,2.667642593383789
GRASP_RG_VND,C8p78k47L80R80_1,4,4,2.672741413116455
GRASP_RG_VND2,C8p78k47L80R80_1,4,4,2.675600290298462
ANT_TS,C8p78k47L80R80_1,4,4,2.66814398765564
ANT_VND,C8p78k47L80R80_1,4,4,2.6671481132507324
ANT_VND2,C8p78k47L80R80_1,4,4,2.6678900718688965
ANT2_TS,C8p78k47L80R80_1,4,4,2.668191432952881
ANT2_VND,C8p78k47L80R80_1,4,4,2.667232036590576
ANT2_VND2,C8p78k47L80R80_1,4,4,2.667267322540283
KIEst,C8p78k47L80R80_1,6,4,0.0408461093902587
GRASP_RG_TS,C8p78k47L80R80_1,5,4,2.671147108078003
GRASP_RG_VND,C8p78k47L80R80_1,5,4,2.6681978702545166
GRASP_RG_VND2,C8p78k47L80R80_1,5,4,2.6699748039245605
ANT_TS,C8p78k47L80R80_1,5,4,2.6678037643432617
ANT_VND,C8p78k47L80R80_1,5,4,2.6681079864501958
ANT_VND2,C8p78k47L80R80_1,5,4,2.6683459281921387
ANT2_TS,C8p78k47L80R80_1,5,4,2.669978141784668
ANT2_VND,C8p78k47L80R80_1,5,4,2.66792631149292
ANT2_VND2,C8p78k47L80R80_1,5,4,2.6684956550598145
KIEst,C8p78k47L80R80_1,7,4,0.0359740257263183
GRASP_RG_TS,C8p78k47L80R80_1,6,4,2.6692898273468018
GRASP_RG_VND,C8p78k47L80R80_1,6,4,2.6670236587524414
GRASP_RG_VND2,C8p78k47L80R80_1,6,4,2.670360565185547
ANT_TS,C8p78k47L80R80_1,6,4,2.667146682739258
ANT_VND,C8p78k47L80R80_1,6,4,2.667246103286743
ANT_VND2,C8p78k47L80R80_1,6,4,2.667774438858032
ANT2_TS,C8p78k47L80R80_1,6,4,2.666895866394043
ANT2_VND,C8p78k47L80R80_1,6,4,2.667414665222168
ANT2_VND2,C8p78k47L80R80_1,6,4,2.6686294078826904
KIEst,C8p78k47L80R80_1,8,4,0.027543306350708
GRASP_RG_TS,C8p78k47L80R80_1,7,4,2.666903257369995
GRASP_RG_VND,C8p78k47L80R80_1,7,4,2.666756153106689
GRASP_RG_VND2,C8p78k47L80R80_1,7,4,2.6692886352539062
ANT_TS,C8p78k47L80R80_1,7,4,2.6685550212860107
ANT_VND,C8p78k47L80R80_1,7,4,2.667093515396118
ANT_VND2,C8p78k47L80R80_1,7,4,2.6666784286499023
ANT2_TS,C8p78k47L80R80_1,7,4,2.6672937870025635
ANT2_VND,C8p78k47L80R80_1,7,4,2.6676185131073
ANT2_VND2,C8p78k47L80R80_1,7,4,2.668299436569214
KIEst,C8p78k47L80R80_1,9,4,0.0275492668151855
GRASP_RG_TS,C8p78k47L80R80_1,8,4,2.6679606437683105
GRASP_RG_VND,C8p78k47L80R80_1,8,4,2.6702194213867188
GRASP_RG_VND2,C8p78k47L80R80_1,8,4,2.671961784362793
ANT_TS,C8p78k47L80R80_1,8,4,2.6681337356567383
ANT_VND,C8p78k47L80R80_1,8,4,2.668381690979004
ANT_VND2,C8p78k47L80R80_1,8,4,2.667562961578369
ANT2_TS,C8p78k47L80R80_1,8,4,2.6666781902313232
ANT2_VND,C8p78k47L80R80_1,8,4,2.6670074462890625
ANT2_VND2,C8p78k47L80R80_1,8,4,2.667323350906372
KIEst,C9p70k31L40R40_0,0,1,0.0039997100830078
GRASP_RG_TS,C8p78k47L80R80_1,9,4,2.6677212715148926
GRASP_RG_VND,C8p78k47L80R80_1,9,4,2.6729366779327397
GRASP_RG_VND2,C8p78k47L80R80_1,9,4,2.669363260269165
ANT_TS,C8p78k47L80R80_1,9,4,2.6680614948272705
ANT_VND,C8p78k47L80R80_1,9,4,2.6685454845428467
ANT_VND2,C8p78k47L80R80_1,9,4,2.6676926612854004
GRASP_RG_TS,C9p70k31L40R40_0,0,1,1.3340017795562744
ANT2_TS,C8p78k47L80R80_1,9,4,2.669400691986084
ANT2_VND,C8p78k47L80R80_1,9,4,2.6667795181274414
KIEst,C9p70k31L40R40_0,1,1,0.0040006637573242
ANT2_VND2,C8p78k47L80R80_1,9,4,2.668771743774414
GRASP_RG_VND,C9p70k31L40R40_0,0,1,1.3344736099243164
GRASP_RG_VND2,C9p70k31L40R40_0,0,1,1.3352727890014648
ANT_TS,C9p70k31L40R40_0,0,1,1.3345942497253418
ANT_VND,C9p70k31L40R40_0,0,1,1.3335084915161133
ANT_VND2,C9p70k31L40R40_0,0,1,1.3340184688568115
ANT2_TS,C9p70k31L40R40_0,0,1,1.333667516708374
ANT2_VND,C9p70k31L40R40_0,0,1,1.3334167003631592
ANT2_VND2,C9p70k31L40R40_0,0,1,1.333423137664795
KIEst,C9p70k31L40R40_0,2,1,0.0066218376159667
GRASP_RG_TS,C9p70k31L40R40_0,1,1,1.3336389064788818
GRASP_RG_VND,C9p70k31L40R40_0,1,1,1.3338243961334229
GRASP_RG_VND2,C9p70k31L40R40_0,1,1,1.3333516120910645
ANT_TS,C9p70k31L40R40_0,1,1,1.335092067718506
ANT_VND,C9p70k31L40R40_0,1,1,1.3351056575775146
ANT_VND2,C9p70k31L40R40_0,1,1,1.3350813388824463
ANT2_TS,C9p70k31L40R40_0,1,1,1.334355354309082
ANT2_VND,C9p70k31L40R40_0,1,1,1.3343143463134766
ANT2_VND2,C9p70k31L40R40_0,1,1,1.3333861827850342
KIEst,C9p70k31L40R40_0,3,1,0.0057547092437744
GRASP_RG_TS,C9p70k31L40R40_0,2,1,1.3358418941497805
GRASP_RG_VND,C9p70k31L40R40_0,2,1,1.3345789909362793
GRASP_RG_VND2,C9p70k31L40R40_0,2,1,1.3366668224334717
ANT_TS,C9p70k31L40R40_0,2,1,1.333956241607666
ANT_VND,C9p70k31L40R40_0,2,1,1.3342115879058838
ANT_VND2,C9p70k31L40R40_0,2,1,1.3344595432281494
ANT2_TS,C9p70k31L40R40_0,2,1,1.335299730300903
ANT2_VND,C9p70k31L40R40_0,2,1,1.3338623046875
ANT2_VND2,C9p70k31L40R40_0,2,1,1.3348522186279297
KIEst,C9p70k31L40R40_0,4,1,0.0060114860534667
GRASP_RG_TS,C9p70k31L40R40_0,3,1,1.334709644317627
GRASP_RG_VND,C9p70k31L40R40_0,3,1,1.334700107574463
GRASP_RG_VND2,C9p70k31L40R40_0,3,1,1.3346948623657229
ANT_TS,C9p70k31L40R40_0,3,1,1.333757400512695
ANT_VND,C9p70k31L40R40_0,3,1,1.3342351913452148
ANT_VND2,C9p70k31L40R40_0,3,1,1.3334410190582275
ANT2_TS,C9p70k31L40R40_0,3,1,1.3338568210601809
ANT2_VND,C9p70k31L40R40_0,3,1,1.3341238498687744
ANT2_VND2,C9p70k31L40R40_0,3,1,1.3337783813476562
KIEst,C9p70k31L40R40_0,5,1,0.0080001354217529
GRASP_RG_TS,C9p70k31L40R40_0,4,1,1.335171461105347
GRASP_RG_VND,C9p70k31L40R40_0,4,1,1.3337488174438477
GRASP_RG_VND2,C9p70k31L40R40_0,4,1,1.3344271183013916
ANT_TS,C9p70k31L40R40_0,4,1,1.3341023921966553
ANT_VND,C9p70k31L40R40_0,4,1,1.3340013027191162
ANT_VND2,C9p70k31L40R40_0,4,1,1.3351659774780271
ANT2_TS,C9p70k31L40R40_0,4,1,1.333665370941162
ANT2_VND,C9p70k31L40R40_0,4,1,1.3335719108581543
ANT2_VND2,C9p70k31L40R40_0,4,1,1.3353078365325928
KIEst,C9p70k31L40R40_0,6,1,0.00801682472229
GRASP_RG_TS,C9p70k31L40R40_0,5,1,1.3356587886810305
GRASP_RG_VND,C9p70k31L40R40_0,5,1,1.3345317840576172
GRASP_RG_VND2,C9p70k31L40R40_0,5,1,1.3366591930389404
ANT_TS,C9p70k31L40R40_0,5,1,1.3339810371398926
ANT_VND,C9p70k31L40R40_0,5,1,1.3344290256500244
ANT_VND2,C9p70k31L40R40_0,5,1,1.3343799114227295
ANT2_TS,C9p70k31L40R40_0,5,1,1.334712266921997
ANT2_VND,C9p70k31L40R40_0,5,1,1.334754467010498
ANT2_VND2,C9p70k31L40R40_0,5,1,1.3338441848754885
KIEst,C9p70k31L40R40_0,7,1,0.0071613788604736
GRASP_RG_TS,C9p70k31L40R40_0,6,1,1.333357572555542
GRASP_RG_VND,C9p70k31L40R40_0,6,1,1.3333451747894287
GRASP_RG_VND2,C9p70k31L40R40_0,6,1,1.3333380222320557
ANT_TS,C9p70k31L40R40_0,6,1,1.3352415561676023
ANT_VND,C9p70k31L40R40_0,6,1,1.3338751792907717
ANT_VND2,C9p70k31L40R40_0,6,1,1.3337132930755615
ANT2_TS,C9p70k31L40R40_0,6,1,1.3346326351165771
ANT2_VND,C9p70k31L40R40_0,6,1,1.3334736824035645
ANT2_VND2,C9p70k31L40R40_0,6,1,1.3342053890228271
KIEst,C9p70k31L40R40_0,8,1,0.0070295333862304
GRASP_RG_TS,C9p70k31L40R40_0,7,1,1.3334310054779053
GRASP_RG_VND,C9p70k31L40R40_0,7,1,1.3338942527770996
GRASP_RG_VND2,C9p70k31L40R40_0,7,1,1.3339025974273682
ANT_TS,C9p70k31L40R40_0,7,1,1.333890438079834
ANT_VND,C9p70k31L40R40_0,7,1,1.3350090980529783
ANT_VND2,C9p70k31L40R40_0,7,1,1.3345975875854492
ANT2_TS,C9p70k31L40R40_0,7,1,1.3343887329101562
ANT2_VND,C9p70k31L40R40_0,7,1,1.333672046661377
ANT2_VND2,C9p70k31L40R40_0,7,1,1.3344123363494873
KIEst,C9p70k31L40R40_0,9,1,0.0040099620819091
GRASP_RG_TS,C9p70k31L40R40_0,8,1,1.3346679210662842
GRASP_RG_VND,C9p70k31L40R40_0,8,1,1.3338842391967771
GRASP_RG_VND2,C9p70k31L40R40_0,8,1,1.33388352394104
ANT_TS,C9p70k31L40R40_0,8,1,1.333631992340088
ANT_VND,C9p70k31L40R40_0,8,1,1.3334264755249023
ANT_VND2,C9p70k31L40R40_0,8,1,1.3338708877563477
ANT2_TS,C9p70k31L40R40_0,8,1,1.3339014053344729
ANT2_VND,C9p70k31L40R40_0,8,1,1.3341407775878906
ANT2_VND2,C9p70k31L40R40_0,8,1,1.334308385848999
KIEst,C9p76k60L80R64_1,0,2,0.052203893661499
GRASP_RG_TS,C9p70k31L40R40_0,9,1,1.3343586921691897
GRASP_RG_VND,C9p70k31L40R40_0,9,1,1.3343513011932373
GRASP_RG_VND2,C9p70k31L40R40_0,9,1,1.334341287612915
ANT_TS,C9p70k31L40R40_0,9,1,1.3343324661254885
ANT_VND,C9p70k31L40R40_0,9,1,1.3343214988708496
ANT_VND2,C9p70k31L40R40_0,9,1,1.3348004817962646
ANT2_TS,C9p70k31L40R40_0,9,1,1.3338663578033447
ANT2_VND,C9p70k31L40R40_0,9,1,1.3335590362548828
ANT2_VND2,C9p70k31L40R40_0,9,1,1.3335702419281006
KIEst,C9p76k60L80R64_1,1,2,0.0410282611846923
GRASP_RG_TS,C9p76k60L80R64_1,0,2,2.674546241760254
GRASP_RG_VND,C9p76k60L80R64_1,0,2,2.6724040508270264
GRASP_RG_VND2,C9p76k60L80R64_1,0,2,2.668396472930908
ANT_TS,C9p76k60L80R64_1,0,2,2.668385982513428
ANT_VND,C9p76k60L80R64_1,0,2,2.668120145797729
ANT_VND2,C9p76k60L80R64_1,0,2,2.6671841144561768
ANT2_TS,C9p76k60L80R64_1,0,2,2.669663429260254
ANT2_VND,C9p76k60L80R64_1,0,2,2.6697793006896973
ANT2_VND2,C9p76k60L80R64_1,0,2,2.668006896972656
