idH,idArg,idI,rep,val,time
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.667693138122559
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.668127059936523
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,1,2,4.6671717166900635
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,1,2,4.667308807373047
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,1,2,4.667873382568359
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,1,2,4.667824983596802
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.667824983596802
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.668152332305908
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.667833566665649
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.667962074279785
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,1,3,4.669081449508667
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.666792869567871
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668151617050171
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667929649353027
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.6673266887664795
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667105197906494
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668104887008667
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6691670417785645
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668200254440308
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.666682958602905
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668504476547241
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668063402175903
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667043209075928
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667083978652954
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667845249176025
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667101621627808
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667101621627808
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6682257652282715
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6667256355285645
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.666958332061768
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667375326156616
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.6677210330963135
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667516231536865
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668443918228149
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.666913270950317
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667383193969727
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.66838812828064
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667443752288818
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667655944824219
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667773962020874
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668373346328735
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667883396148682
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668020963668823
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667124509811401
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.66789984703064
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6678996086120605
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6678996086120605
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667707920074463
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667706251144409
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.6676414012908936
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.669154644012451
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667143821716309
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668657302856445
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6686506271362305
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668644905090332
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6676390171051025
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.6676390171051025
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.6686460971832275
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668653964996338
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.666857957839966
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667346715927124
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668342113494873
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.666848659515381
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667856931686401
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667856216430664
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667351961135864
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668350458145142
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667348861694336
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667341232299805
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668352127075195
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667859077453613
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667360305786133
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668341398239136
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668331623077393
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668337345123291
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667846918106079
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667846918106079
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668359041213989
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667855262756348
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6678338050842285
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6678385734558105
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667835474014282
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667835235595703
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668347597122192
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668349504470825
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.6678383350372314
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.6678383350372314
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.668327808380127
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,2,4.667328834533691
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668612003326416
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.668328285217285
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,2,3,4.667832851409912
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668031930923462
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668023586273193
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667707204818726
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667661666870117
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667661666870117
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668505430221558
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668459177017212
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667316436767578
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667089223861694
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668083906173706
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,1,4.668906211853027
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,1,4.668406009674072
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6677258014678955
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667770862579346
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667770862579346
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667426347732544
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.66798210144043
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6678147315979
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,1,4.668049335479736
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667806386947632
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667872905731201
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668378829956055
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667219877243042
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668017148971558
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668017148971558
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667330265045166
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668051719665527
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668244361877441
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668011665344238
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667258977890015
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667678356170654
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668178081512451
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668216705322266
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668538808822632
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668538808822632
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667726516723633
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667999505996704
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668086051940918
ANT_VND,"(1, 0.8, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667961597442627
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667853593826294
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668267011642456
ANT_VND,"(1, 0.8, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667766094207764
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668864488601685
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667863130569458
ANT_VND,"(1, 0.8, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667863130569458
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668294906616211
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.666719198226929
ANT_VND,"(1, 0.8, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667210340499878
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667835235595703
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667937278747559
ANT_VND,"(1, 0.8, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668018341064453
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667519807815552
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6684229373931885
ANT_VND,"(1, 0.8, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667421817779541
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667917490005493
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667991399765015
ANT_VND,"(1, 1.2, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668062210083008
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.66673731803894
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668132781982422
ANT_VND,"(1, 1.2, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667159557342529
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668006896972656
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668506383895874
ANT_VND,"(1, 1.2, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6673078536987305
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.66681694984436
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668327331542969
ANT_VND,"(1, 1.2, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667906284332275
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668484926223755
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.66826319694519
ANT_VND,"(1, 1.2, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6671741008758545
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6671507358551025
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668429136276245
ANT_VND,"(1, 1.2, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667923450469971
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.669643402099609
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667134523391724
ANT_VND,"(1, 1.2, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.668623924255371
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.667831659317017
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,2,4.667476177215576
ANT_VND,"(1, 1.2, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668635368347168
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.668060779571533
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.669582366943359
ANT_VND,"(1, 1.2, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,3,3,4.6678147315979
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.6683197021484375
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.669033050537109
ANT_VND,"(1, 0.6, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668947458267212
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.669402122497559
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668143272399902
ANT_VND,"(1, 0.6, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668041944503784
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.666939735412598
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.667714357376099
ANT_VND,"(1, 0.6, 0.1, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.668193340301514
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.666844844818115
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667851448059082
ANT_VND,"(1, 0.6, 0.3, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,1,4.668611288070679
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.666695833206177
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667238473892212
ANT_VND,"(1, 0.6, 0.3, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668242931365967
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.668125152587891
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.6680707931518555
ANT_VND,"(1, 0.6, 0.3, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.668062448501587
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668574571609497
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667060136795044
ANT_VND,"(1, 0.6, 0.5, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.669053792953491
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668050289154053
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667547702789307
ANT_VND,"(1, 0.6, 0.5, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.668060541152954
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667522430419922
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667527914047241
ANT_VND,"(1, 0.6, 0.5, 0.9, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.6683642864227295
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667497634887695
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667727947235107
ANT_VND,"(1, 0.8, 0.1, 0.7, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.667938232421875
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.667964696884155
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668763160705566
ANT_VND,"(1, 0.8, 0.1, 0.8, 0.3, 5, 10000, 10)",C4p46k29L140R140_0,4,2,4.668286561965942
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.1, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.668917655944824
ANT_VND,"(1, 0.8, 0.1, 0.9, 0.2, 5, 10000, 10)",C4p46k29L140R140_0,4,3,4.668466329574585
